# chrom	start	end	chrom	start	end	Adipocytes	Endothelium	Heart-Cardio	Oligodend	Neuron	Liver-Hep	Pancreas-Duct	Pancreas-Acinar	Pancreas-Delta	Pancreas-Beta	Pancreas-Alpha	Kidney-Ep	Thyroid-Ep	Fallopian-Ep	Ovary+Endom-Ep	Eryth-prog	Blood-T	Blood-NK	Blood-Mono+Macro	Blood-Granul	Blood-B	Head-Neck-Ep	Lung-Ep-Bron	Prostate-Ep	Bladder-Ep	Breast-Luminal-Ep	Breast-Basal-Ep	Lung-Ep-Alveo	Gastric-Ep	Colon-Ep	Small-Int-Ep	Adipocytes	Endothelium	Heart-Cardio	Oligodend	Neuron	Liver-Hep	Pancreas-Duct	Pancreas-Acinar	Pancreas-Delta	Pancreas-Beta	Pancreas-Alpha	Kidney-Ep	Thyroid-Ep	Fallopian-Ep	Ovary+Endom-Ep	Eryth-prog	Blood-T	Blood-NK	Blood-Mono+Macro	Blood-Granul	Blood-B	Head-Neck-Ep	Lung-Ep-Bron	Prostate-Ep	Bladder-Ep	Breast-Luminal-Ep	Breast-Basal-Ep	Lung-Ep-Alveo	Gastric-Ep	Colon-Ep	Small-Int-Ep
chr1	6008174	6008578	chr1	6008174	6008577	0.19827586206896552	0.001440922190201729	0.0	0.0	0.05026455026455026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10909090909090909	0.0	0.0	0.0	0.0	0.0	0.049484536082474224	0.0	0.0	0.0	0.02531645569620253	0.788135593220339	0.0	0.0	0.0	0.0	116.0	694.0	103.0	112.0	378.0	143.0	69.0	55.0	57.0	84.0	94.0	197.0	79.0	85.0	124.0	110.0	694.0	77.0	437.0	113.0	124.0	485.0	137.0	160.0	95.0	79.0	118.0	192.0	467.0	286.0	93.0
chr1	6019317	6019395	chr1	6019317	6019394	0.0	0.0	0.0	0.0	0.004219409282700422	0.2891566265060241	0.0	0.0	0.8461538461538461	0.022222222222222223	0.0	0.0	0.0	0.0	0.0	0.09615384615384616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007905138339920948	0.0	0.0	47.0	436.0	73.0	77.0	237.0	83.0	34.0	41.0	39.0	45.0	60.0	148.0	51.0	54.0	69.0	52.0	429.0	46.0	287.0	59.0	75.0	321.0	59.0	92.0	54.0	52.0	62.0	102.0	253.0	164.0	57.0
chr1	6035726	6035846	chr1	6035726	6035845	0.02702702702702703	0.006968641114982578	0.0	0.0	0.23809523809523808	0.034482758620689655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0425531914893617	0.10666666666666667	0.023809523809523808	0.28634361233480177	1.0	0.10204081632653061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008928571428571428	0.0	37.0	287.0	50.0	54.0	168.0	58.0	28.0	23.0	36.0	39.0	26.0	101.0	42.0	26.0	53.0	47.0	300.0	42.0	227.0	37.0	49.0	211.0	49.0	63.0	32.0	33.0	41.0	63.0	181.0	112.0	34.0
chr1	6100976	6101098	chr1	6100976	6101097	0.16666666666666666	0.03024193548387097	0.012987012987012988	0.0	0.015810276679841896	0.03773584905660377	0.0	0.06451612903225806	0.0	0.0	0.0	0.0	0.0	0.0	0.02631578947368421	0.1875	0.0	0.0	0.12215909090909091	0.8701298701298701	0.0	0.002857142857142857	0.0	0.0	0.0	0.0	0.0	0.009174311926605505	0.017421602787456445	0.005494505494505495	0.0	72.0	496.0	77.0	64.0	253.0	106.0	36.0	31.0	51.0	39.0	44.0	155.0	55.0	59.0	76.0	64.0	424.0	41.0	352.0	77.0	111.0	350.0	75.0	80.0	58.0	57.0	76.0	109.0	287.0	182.0	62.0
chr1	6116350	6116401	chr1	6116350	6116400	0.10294117647058823	0.0	0.011904761904761904	0.016666666666666666	0.008583690987124463	0.04807692307692308	0.0	0.05263157894736842	0.0	0.0	0.0	0.006756756756756757	0.0	0.0	0.07894736842105263	0.09836065573770492	0.007444168734491315	0.0	0.7769784172661871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02097902097902098	0.0	68.0	431.0	84.0	60.0	233.0	104.0	47.0	38.0	51.0	46.0	40.0	148.0	44.0	66.0	76.0	61.0	403.0	35.0	278.0	63.0	88.0	301.0	94.0	99.0	48.0	36.0	63.0	99.0	232.0	143.0	42.0
chr1	6116602	6116830	chr1	6116602	6116829	0.16326530612244897	0.006535947712418301	0.04081632653061224	0.0	0.03389830508474576	0.06779661016949153	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28	0.0	0.0	0.8341013824884793	0.18604651162790697	0.0	0.008583690987124463	0.0	0.0	0.0	0.0	0.0	0.06557377049180328	0.014634146341463415	0.0	0.0	49.0	306.0	49.0	46.0	177.0	59.0	34.0	21.0	19.0	28.0	39.0	103.0	31.0	32.0	57.0	50.0	258.0	29.0	217.0	43.0	56.0	233.0	60.0	57.0	50.0	31.0	53.0	61.0	205.0	106.0	41.0
chr1	6293340	6293431	chr1	6293340	6293430	0.0	0.0	0.8	0.0	0.008771929824561403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	19.0	205.0	40.0	34.0	114.0	40.0	26.0	21.0	26.0	22.0	24.0	67.0	18.0	22.0	31.0	27.0	170.0	27.0	147.0	34.0	41.0	154.0	34.0	43.0	31.0	18.0	29.0	41.0	124.0	67.0	23.0
chr1	6329538	6329695	chr1	6329538	6329694	0.0	0.013123359580052493	0.0	0.0	0.03076923076923077	0.0	0.02857142857142857	0.03571428571428571	0.819672131147541	0.0	0.0	0.14583333333333334	0.0	0.4	0.0	0.08620689655172414	0.0	0.0	0.003937007874015748	0.0	0.01694915254237288	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	0.0	0.008264462809917356	0.15979381443298968	0.03508771929824561	60.0	381.0	58.0	48.0	195.0	78.0	35.0	28.0	61.0	40.0	49.0	144.0	43.0	50.0	45.0	58.0	331.0	37.0	254.0	45.0	59.0	258.0	71.0	64.0	62.0	34.0	54.0	98.0	242.0	194.0	57.0
chr1	6377470	6377733	chr1	6377470	6377732	0.06382978723404255	0.06626506024096386	0.0	0.0	0.031578947368421054	0.0	0.02127659574468085	0.02127659574468085	0.0425531914893617	0.03278688524590164	0.125	0.0	0.0	0.08	0.07547169811320754	0.08333333333333333	0.0	0.0	0.013333333333333334	0.0	0.0	0.08139534883720931	0.023255813953488372	0.09183673469387756	0.9431818181818182	0.0	0.0	0.012658227848101266	0.12251655629139073	0.0	0.017241379310344827	47.0	498.0	66.0	96.0	285.0	94.0	47.0	47.0	47.0	61.0	56.0	147.0	76.0	50.0	106.0	60.0	470.0	40.0	300.0	74.0	108.0	344.0	86.0	98.0	88.0	45.0	67.0	79.0	302.0	176.0	58.0
chr1	6702952	6703298	chr1	6702952	6703297	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.65625	0.0	0.08571428571428572	0.009900990099009901	0.0	0.02702702702702703	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0045045045045045045	0.0	0.0	0.0	0.0	0.0	0.0	0.024539877300613498	0.08130081300813008	0.0	49.0	300.0	44.0	56.0	151.0	59.0	28.0	19.0	32.0	37.0	35.0	101.0	27.0	37.0	51.0	42.0	251.0	27.0	202.0	45.0	52.0	222.0	48.0	51.0	35.0	27.0	50.0	50.0	163.0	123.0	29.0
chr1	6750283	6750650	chr1	6750283	6750649	0.0	0.004524886877828055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9625	0.047619047619047616	0.13043478260869565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006666666666666667	0.0	0.13157894736842105	0.0	0.0	0.13157894736842105	0.0	0.0	0.0	0.0	17.0	221.0	47.0	33.0	111.0	37.0	23.0	20.0	16.0	26.0	18.0	80.0	21.0	23.0	49.0	22.0	167.0	14.0	153.0	32.0	40.0	150.0	36.0	38.0	40.0	18.0	38.0	41.0	113.0	74.0	24.0
chr1	6938723	6938836	chr1	6938723	6938835	0.0	0.003424657534246575	0.0	0.0	0.07865168539325842	0.0	0.0	0.0	0.0	0.0	0.0	0.03225806451612903	0.0	0.775	0.14285714285714285	0.06818181818181818	0.0	0.0	0.004672897196261682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	292.0	37.0	50.0	178.0	58.0	32.0	13.0	25.0	29.0	30.0	93.0	33.0	40.0	56.0	44.0	277.0	28.0	214.0	45.0	59.0	203.0	48.0	60.0	48.0	28.0	33.0	66.0	166.0	114.0	33.0
chr1	6956090	6956658	chr1	6956090	6956657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36363636363636365	0.9411764705882353	0.0	0.0	0.0	0.0	0.13157894736842105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	276.0	43.0	63.0	141.0	54.0	24.0	24.0	30.0	22.0	34.0	108.0	29.0	36.0	61.0	38.0	281.0	42.0	168.0	43.0	52.0	202.0	53.0	46.0	36.0	30.0	51.0	70.0	170.0	102.0	31.0
chr1	6977717	6977906	chr1	6977717	6977905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.5	0.0	0.0	0.2222222222222222	0.0	2.0	21.0	2.0	3.0	7.0	1.0	1.0	0.0	4.0	2.0	3.0	6.0	1.0	3.0	7.0	4.0	23.0	1.0	13.0	7.0	3.0	17.0	3.0	3.0	2.0	0.0	2.0	2.0	9.0	9.0	1.0
chr1	7739606	7739847	chr1	7739606	7739846	0.030303030303030304	0.009584664536741214	0.0	0.0	0.11458333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16216216216216217	0.0	0.0	0.005076142131979695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015267175572519083	0.813953488372093	66.0	313.0	65.0	54.0	192.0	61.0	28.0	20.0	40.0	44.0	35.0	118.0	44.0	38.0	60.0	37.0	341.0	33.0	197.0	33.0	67.0	224.0	52.0	60.0	41.0	33.0	41.0	63.0	210.0	131.0	43.0
chr1	8019113	8019208	chr1	8019113	8019207	0.06451612903225806	0.0048543689320388345	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05714285714285714	0.0	0.0	0.0	0.030303030303030304	0.0	0.006578947368421052	0.0	0.0	0.0	0.0	0.03333333333333333	0.0	0.0	0.0	0.0	31.0	206.0	35.0	38.0	106.0	44.0	14.0	24.0	19.0	23.0	28.0	84.0	19.0	26.0	38.0	35.0	201.0	22.0	132.0	33.0	46.0	152.0	43.0	43.0	22.0	14.0	30.0	44.0	130.0	75.0	23.0
chr1	8043300	8043852	chr1	8043300	8043851	0.0	0.0033222591362126247	0.025423728813559324	0.0	0.014553014553014554	0.48214285714285715	0.0	0.047058823529411764	0.0	0.0	0.0	0.025454545454545455	0.0	0.0	0.031446540880503145	0.04854368932038835	0.0	0.0	0.0017241379310344827	0.0	0.0	0.0015174506828528073	0.00625	0.010526315789473684	0.0	0.7307692307692307	0.05384615384615385	0.0	0.0019267822736030828	0.0	0.0	102.0	903.0	118.0	141.0	481.0	224.0	74.0	85.0	64.0	91.0	86.0	275.0	104.0	95.0	159.0	103.0	775.0	99.0	580.0	101.0	179.0	659.0	160.0	190.0	139.0	104.0	130.0	187.0	519.0	319.0	101.0
chr1	8051176	8051743	chr1	8051176	8051742	0.0	0.0	0.0	0.0	0.0821256038647343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1411764705882353	0.0	0.0	0.0970873786407767	0.0	0.0	0.0018975332068311196	0.0	0.0	0.04460966542750929	0.9041916167664671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	783.0	145.0	140.0	414.0	160.0	65.0	58.0	63.0	78.0	76.0	241.0	85.0	79.0	117.0	103.0	752.0	68.0	527.0	101.0	147.0	538.0	167.0	134.0	91.0	83.0	107.0	152.0	430.0	291.0	95.0
chr1	8192695	8193169	chr1	8192695	8193168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020618556701030927	0.0	0.0	0.23595505617977527	0.003947368421052632	0.013157894736842105	0.005357142857142857	0.0	0.005847953216374269	0.14710743801652892	0.7432432432432432	0.04430379746835443	0.009433962264150943	0.033707865168539325	0.048	0.2874251497005988	0.0	0.0	0.0	104.0	780.0	134.0	134.0	437.0	180.0	93.0	93.0	83.0	101.0	81.0	203.0	97.0	97.0	155.0	89.0	760.0	76.0	560.0	122.0	171.0	605.0	148.0	158.0	106.0	89.0	125.0	167.0	460.0	297.0	88.0
chr1	8212966	8213183	chr1	8212966	8213182	0.015625	0.0	0.0	0.0	0.0	0.023076923076923078	0.0	0.0	0.0	0.0	0.0	0.011764705882352941	0.0	0.0	0.0	0.1694915254237288	0.9163822525597269	0.4909090909090909	0.051118210862619806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	543.0	79.0	97.0	296.0	130.0	42.0	39.0	56.0	61.0	58.0	170.0	59.0	66.0	100.0	59.0	586.0	55.0	313.0	70.0	96.0	361.0	95.0	103.0	55.0	46.0	64.0	104.0	345.0	194.0	47.0
chr1	9109006	9109633	chr1	9109006	9109632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02197802197802198	0.0	0.0	0.11965811965811966	0.0036496350364963502	0.0	0.00945179584120983	0.0	0.0	0.0	0.0	0.07602339181286549	0.0	0.0	0.0	0.09473684210526316	0.013245033112582781	0.9573863636363636	0.24324324324324326	99.0	893.0	119.0	133.0	456.0	186.0	67.0	53.0	91.0	82.0	79.0	235.0	91.0	89.0	135.0	117.0	822.0	80.0	529.0	112.0	156.0	579.0	159.0	171.0	99.0	70.0	108.0	190.0	453.0	352.0	111.0
chr1	9251302	9251482	chr1	9251302	9251481	0.023809523809523808	0.0364963503649635	0.0	0.0	0.0	0.01694915254237288	0.0	0.08333333333333333	0.0	0.0	0.0	0.2376237623762376	0.0	0.0	0.0	0.23076923076923078	0.6576271186440678	0.1951219512195122	0.02127659574468085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	274.0	42.0	55.0	167.0	59.0	29.0	12.0	31.0	28.0	25.0	101.0	38.0	34.0	60.0	39.0	295.0	41.0	188.0	27.0	52.0	190.0	40.0	58.0	37.0	28.0	33.0	57.0	165.0	118.0	29.0
chr1	9252941	9253192	chr1	9252941	9253191	0.2	0.08196721311475409	0.0	0.1	0.11764705882352941	0.0	0.0	0.0	0.09090909090909091	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.6923076923076923	0.5	0.058823529411764705	0.08333333333333333	0.3333333333333333	0.09090909090909091	0.07142857142857142	0.058823529411764705	0.0	0.125	0.16666666666666666	0.07142857142857142	0.043478260869565216	0.0	0.0	5.0	61.0	8.0	10.0	34.0	22.0	5.0	3.0	11.0	11.0	10.0	21.0	5.0	12.0	10.0	6.0	52.0	6.0	51.0	12.0	18.0	55.0	14.0	17.0	7.0	8.0	6.0	14.0	46.0	19.0	10.0
chr1	9373885	9374190	chr1	9373885	9374189	0.0	0.0	0.0	0.0	0.0033444816053511705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9242424242424242	0.013157894736842105	0.0	0.1643835616438356	0.0018796992481203006	0.0	0.0	0.0	0.0	0.004807692307692308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048543689320388345	0.0	69.0	571.0	78.0	94.0	299.0	129.0	45.0	44.0	41.0	47.0	52.0	180.0	66.0	76.0	101.0	73.0	532.0	53.0	383.0	65.0	104.0	416.0	92.0	92.0	64.0	52.0	91.0	143.0	339.0	206.0	78.0
chr1	9426820	9427135	chr1	9426820	9427134	0.03125	0.0	0.0	0.0	0.02158273381294964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1276595744680851	0.007434944237918215	0.03571428571428571	0.0	0.0	0.0	0.8461538461538461	0.6153846153846154	0.13333333333333333	0.022222222222222223	0.0	0.0	0.0	0.0	0.0	0.0	32.0	324.0	51.0	42.0	139.0	67.0	17.0	22.0	48.0	30.0	28.0	104.0	37.0	26.0	41.0	47.0	269.0	28.0	177.0	35.0	52.0	195.0	52.0	60.0	45.0	29.0	32.0	50.0	154.0	98.0	28.0
chr1	9614271	9614521	chr1	9614271	9614520	0.0	0.0	0.0	0.0	0.0	0.9655172413793104	0.0	0.0	0.0	0.0	0.015151515151515152	0.0	0.0	0.0	0.0	0.07352941176470588	0.002136752136752137	0.0	0.012578616352201259	0.0	0.0	0.0028328611898017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	477.0	90.0	83.0	243.0	145.0	41.0	64.0	56.0	45.0	66.0	187.0	64.0	73.0	71.0	68.0	468.0	54.0	318.0	73.0	91.0	353.0	93.0	91.0	64.0	45.0	86.0	99.0	296.0	197.0	56.0
chr1	9693645	9693806	chr1	9693645	9693805	0.25806451612903225	0.06046511627906977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.01020408163265306	0.0	0.7323943661971831	0.10714285714285714	0.0	0.007352941176470588	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.017857142857142856	0.0	31.0	215.0	32.0	35.0	77.0	33.0	19.0	13.0	23.0	21.0	35.0	56.0	29.0	16.0	37.0	13.0	196.0	31.0	142.0	28.0	38.0	136.0	34.0	40.0	26.0	17.0	23.0	55.0	100.0	56.0	25.0
chr1	9912212	9912434	chr1	9912212	9912433	0.07142857142857142	0.011428571428571429	0.0	0.047619047619047616	0.8823529411764706	0.0	0.0	0.0	0.36363636363636365	0.0	0.0	0.0	0.0	0.034482758620689655	0.034482758620689655	0.13043478260869565	0.005405405405405406	0.0	0.008928571428571428	0.038461538461538464	0.0	0.015037593984962405	0.0	0.0	0.0	0.0	0.10714285714285714	0.0	0.0	0.0	0.0	28.0	175.0	30.0	21.0	119.0	41.0	16.0	10.0	22.0	17.0	19.0	58.0	12.0	29.0	29.0	23.0	185.0	15.0	112.0	26.0	23.0	133.0	37.0	37.0	23.0	16.0	28.0	48.0	111.0	70.0	25.0
chr1	10173409	10173952	chr1	10173409	10173951	0.0	0.0	0.0	0.8625	0.06947890818858561	0.0	0.0	0.0	0.0	0.0	0.0	0.004629629629629629	0.0	0.0	0.0	0.010752688172043012	0.0	0.0	0.0	0.011627906976744186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041841004184100415	0.0	85.0	671.0	109.0	160.0	403.0	156.0	52.0	42.0	62.0	65.0	70.0	216.0	79.0	85.0	121.0	93.0	634.0	83.0	387.0	86.0	127.0	447.0	121.0	116.0	83.0	57.0	99.0	146.0	407.0	239.0	77.0
chr1	10211349	10211689	chr1	10211349	10211688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46153846153846156	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	14.0	6.0	1.0	6.0	2.0	2.0	0.0	1.0	1.0	3.0	8.0	2.0	3.0	3.0	0.0	17.0	1.0	13.0	3.0	3.0	8.0	4.0	3.0	4.0	4.0	2.0	3.0	5.0	5.0	1.0
chr1	10310275	10310554	chr1	10310275	10310553	0.0	0.0028011204481792717	0.0	0.0	0.004545454545454545	0.0	0.0	0.0	0.0	0.0	0.0	0.026785714285714284	0.0	0.0	0.0	0.22916666666666666	0.002583979328165375	0.0	0.019083969465648856	0.8860759493670886	0.0	0.003745318352059925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	357.0	54.0	60.0	220.0	92.0	31.0	43.0	47.0	38.0	38.0	112.0	44.0	48.0	78.0	48.0	387.0	41.0	262.0	79.0	68.0	267.0	66.0	75.0	46.0	41.0	58.0	65.0	214.0	147.0	35.0
chr1	10421666	10422105	chr1	10421666	10422104	0.0	0.0	0.935064935064935	0.0	0.008988764044943821	0.0	0.0	0.0	0.0	0.011904761904761904	0.0	0.0037593984962406013	0.0	0.0	0.0	0.16806722689075632	0.0	0.0	0.0017699115044247787	0.0	0.0	0.005128205128205128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	868.0	154.0	118.0	445.0	196.0	89.0	72.0	80.0	84.0	101.0	266.0	99.0	95.0	119.0	119.0	842.0	97.0	565.0	134.0	158.0	585.0	145.0	174.0	119.0	75.0	123.0	189.0	501.0	301.0	106.0
chr1	10441601	10442072	chr1	10441601	10442071	0.0	0.0	0.0	0.0	0.20670391061452514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.22857142857142856	0.0	0.0	0.01293103448275862	0.043478260869565216	0.0	0.008264462809917356	0.0	0.0	0.05263157894736842	0.0	0.0	0.0	0.0	0.0	0.0	37.0	356.0	54.0	67.0	179.0	82.0	36.0	33.0	49.0	31.0	45.0	119.0	69.0	46.0	69.0	35.0	301.0	33.0	232.0	46.0	71.0	242.0	53.0	69.0	38.0	39.0	42.0	58.0	208.0	120.0	36.0
chr1	10446856	10446955	chr1	10446856	10446954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0425531914893617	0.005376344086021506	0.0	0.0	0.0	0.0	0.947945205479452	0.4838709677419355	0.05555555555555555	0.26	0.2391304347826087	0.014285714285714285	0.1797752808988764	0.010135135135135136	0.0	0.015151515151515152	59.0	378.0	65.0	74.0	242.0	95.0	33.0	32.0	43.0	45.0	40.0	163.0	47.0	50.0	68.0	47.0	372.0	48.0	310.0	63.0	74.0	365.0	93.0	90.0	50.0	46.0	70.0	89.0	296.0	177.0	66.0
chr1	10450841	10451653	chr1	10450841	10451652	0.03076923076923077	0.0	0.0	0.0	0.003816793893129771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0048543689320388345	0.0	0.09649122807017543	0.9259259259259259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035398230088495575	0.0033222591362126247	0.0	0.0	65.0	465.0	72.0	72.0	262.0	93.0	40.0	27.0	52.0	43.0	56.0	132.0	58.0	56.0	83.0	60.0	412.0	60.0	342.0	81.0	88.0	346.0	93.0	87.0	75.0	48.0	59.0	113.0	301.0	167.0	60.0
chr1	10573883	10574070	chr1	10573883	10574069	0.0	0.005263157894736842	0.0	0.0	0.014492753623188406	0.0	0.0	0.0	0.44	0.9583333333333334	0.10344827586206896	0.0847457627118644	0.0	0.0	0.034482758620689655	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012195121951219513	0.0	21.0	190.0	28.0	21.0	69.0	43.0	14.0	16.0	25.0	24.0	29.0	59.0	30.0	20.0	29.0	25.0	224.0	17.0	127.0	26.0	35.0	151.0	32.0	35.0	18.0	15.0	31.0	48.0	129.0	82.0	20.0
chr1	10585742	10585973	chr1	10585742	10585972	0.009900990099009901	0.001177856301531213	0.007407407407407408	0.0	0.002173913043478261	0.0	0.013157894736842105	0.0	0.0	0.0	0.0	0.0	0.010309278350515464	0.0	0.007142857142857143	0.056074766355140186	0.06700379266750948	0.7319587628865979	0.003766478342749529	0.0	0.0	0.0036036036036036037	0.007194244604316547	0.0	0.009259259259259259	0.0	0.008333333333333333	0.006289308176100629	0.002044989775051125	0.0	0.0	101.0	849.0	135.0	142.0	460.0	162.0	76.0	61.0	81.0	84.0	88.0	261.0	97.0	83.0	140.0	107.0	791.0	97.0	531.0	107.0	152.0	555.0	139.0	155.0	108.0	71.0	120.0	159.0	489.0	322.0	90.0
chr1	10681155	10681324	chr1	10681155	10681323	0.0	0.00684931506849315	0.0	0.0	0.08333333333333333	0.0	0.0	0.17391304347826086	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.09166666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.02564102564102564	0.0	0.0	16.0	146.0	18.0	29.0	84.0	26.0	15.0	23.0	21.0	21.0	21.0	54.0	24.0	15.0	21.0	24.0	147.0	12.0	94.0	18.0	30.0	120.0	25.0	34.0	19.0	10.0	16.0	37.0	78.0	51.0	12.0
chr1	10702184	10702373	chr1	10702184	10702372	0.23333333333333334	0.11574074074074074	0.075	0.02702702702702703	0.08163265306122448	0.02631578947368421	0.0	0.0	0.0	0.0	0.0	0.057692307692307696	0.0	0.14285714285714285	0.12121212121212122	0.20833333333333334	0.005025125628140704	0.0	0.0	0.0	0.0	0.0	0.7843137254901961	0.13953488372093023	0.0	0.05555555555555555	0.07407407407407407	0.11363636363636363	0.014492753623188406	0.0	0.0	30.0	216.0	40.0	37.0	98.0	38.0	16.0	15.0	23.0	22.0	17.0	52.0	31.0	21.0	33.0	24.0	199.0	17.0	122.0	25.0	41.0	126.0	51.0	43.0	22.0	18.0	27.0	44.0	138.0	93.0	32.0
chr1	10702505	10702797	chr1	10702505	10702796	0.0425531914893617	0.06457242582897033	0.011904761904761904	0.011904761904761904	0.09215017064846416	0.0	0.0	0.0	0.0	0.0	0.0	0.031088082901554404	0.0	0.24561403508771928	0.009708737864077669	0.11688311688311688	0.0	0.0	0.0	0.012195121951219513	0.0	0.004878048780487805	0.7903225806451613	0.21904761904761905	0.0	0.06666666666666667	0.15853658536585366	0.024390243902439025	0.005141388174807198	0.0	0.014492753623188406	94.0	573.0	84.0	84.0	293.0	117.0	58.0	64.0	67.0	62.0	69.0	193.0	67.0	57.0	103.0	77.0	553.0	51.0	401.0	82.0	110.0	410.0	124.0	105.0	58.0	60.0	82.0	123.0	389.0	188.0	69.0
chr1	10706306	10706383	chr1	10706306	10706382	0.10526315789473684	0.008830022075055188	0.0	0.011764705882352941	0.0078125	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10714285714285714	0.007159904534606206	0.0	0.6179401993355482	0.49019607843137253	0.0	0.003236245954692557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	453.0	81.0	85.0	256.0	100.0	33.0	39.0	41.0	47.0	51.0	151.0	51.0	61.0	72.0	56.0	419.0	44.0	301.0	51.0	80.0	309.0	86.0	67.0	70.0	51.0	63.0	88.0	313.0	148.0	57.0
chr1	10766628	10766836	chr1	10766628	10766835	0.0	0.0	0.9594594594594594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009389671361502348	0.0	0.0	0.0	0.125	0.0	0.0	0.0045045045045045045	0.0	0.0	0.0020920502092050207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.0	671.0	148.0	135.0	410.0	128.0	62.0	54.0	79.0	71.0	76.0	213.0	64.0	74.0	116.0	80.0	590.0	65.0	444.0	86.0	139.0	478.0	124.0	123.0	83.0	48.0	99.0	164.0	426.0	271.0	74.0
